address,Currency,label,addr_length,prefix_1,prefix_2,prefix_3,has_upper,has_lower,has_digit,digit_ratio,letter_ratio,non_alnum_ratio,base58_ratio,hex_ratio,charset_entropy,char_count_A_to_F,char_count_a_to_f,char_count_rest,max_repeated_char
18M8bJWMzWHDBMxoLqjHHAffdRy4SrzkfB,Bitcoin Cash,0,34,1,18,18M,1,1,1,0.117647059,0.882352941,0,1,0.382352941,4.432619826,4,5,21,2
qpf2cphc5dkuclkqur7lhj2yuqq9pk3hmukle77vhq,Bitcoin Cash,0,42,q,qp,qpf,0,1,1,0.19047619,0.80952381,0,0.928571429,0.333333333,4.044003364,0,6,28,2
qpusmp64rajses77x95g9ah825mtyyv74smwwkxhx3,Bitcoin Cash,0,42,q,qp,qpu,0,1,1,0.30952381,0.69047619,0,1,0.380952381,4.48125403,0,3,26,2
qq3vlashthktqpeppuv7trmw070e3mydgq63zq348v,Bitcoin Cash,0,42,q,qq,qq3,0,1,1,0.261904762,0.738095238,0,0.928571429,0.357142857,4.347691161,0,4,27,2
qqyuc9s700plhzr6awzru7g5z2d2p906uyrm6ht0r0,Bitcoin Cash,0,42,q,qq,qqy,0,1,1,0.357142857,0.642857143,0,0.857142857,0.428571429,4.252453066,0,3,24,2
qz9f2vz3033sg5vc5mf7m7xshmj0jugy4ummf05jk8,Bitcoin Cash,0,42,q,qz,qz9,0,1,1,0.357142857,0.642857143,0,0.928571429,0.452380952,4.26412509,0,4,23,2
qzjv8hrdvz6edu4gkzpnd4w6jc7zf296g5e9kkq4lx,Bitcoin Cash,0,42,q,qz,qzj,0,1,1,0.285714286,0.714285714,0,0.976190476,0.452380952,4.463280518,0,7,23,2
XnPFsRWTaSgiVauosEwQ6dEitGYXgwznz2,Dash,1,34,X,Xn,XnP,1,1,1,0.058823529,0.941176471,0,1,0.235294118,4.558051077,3,3,26,0
Xs3vzQmNvAxRa3Xo8XzQqUb3BMgb9EogF4,Dash,1,34,X,Xs,Xs3,1,1,1,0.176470588,0.823529412,0,1,0.382352941,4.4548224,4,3,21,0
XyARKoupuArYtToA2S6yMdnoquDCDaBsaT,Dash,1,34,X,Xy,XyA,1,1,1,0.058823529,0.941176471,0,1,0.352941176,4.432619826,7,3,22,0
0x04DBA1194ee10112fE6C3207C0687DEf0e78baCf,Ethereum,2,42,0,0x,0x0,1,1,1,0.571428571,0.428571429,0,0.857142857,0.976190476,4.00805634,9,8,1,2
0x08723392Ed15743cc38513C4925f5e6be5c17243,Ethereum,2,42,0,0x,0x0,1,1,1,0.738095238,0.261904762,0,0.952380952,0.976190476,3.912818245,2,8,1,2
0x08b2eFdcdB8822EfE5ad0Eae55517cf5DC544251,Ethereum,2,42,0,0x,0x0,1,1,1,0.523809524,0.476190476,0,0.928571429,0.976190476,3.995388031,7,12,1,3
0x0931cA4D13BB4ba75D9B7132AB690265D749a5E7,Ethereum,2,42,0,0x,0x0,1,1,1,0.642857143,0.357142857,0,0.928571429,0.976190476,3.951143018,10,4,1,2
0x098B716B8Aaf21512996dC57EB0615e2383E2f96,Ethereum,2,42,0,0x,0x0,1,1,1,0.69047619,0.30952381,0,0.928571429,0.976190476,3.987090042,7,5,1,2
0x0Ee5067b06776A89CcC7dC8Ee369984AD7Db5e06,Ethereum,2,42,0,0x,0x0,1,1,1,0.595238095,0.404761905,0,0.880952381,0.976190476,3.872115722,9,7,1,2
0x1967d8af5bd86a497fb3dd7899a020e47560daaf,Ethereum,2,42,0,0x,0x1,0,1,1,0.595238095,0.404761905,0,0.904761905,0.976190476,3.785556864,0,16,1,2
0x1999ef52700c34de7ec2b68a28aafb37db0c5ade,Ethereum,2,42,0,0x,0x1,0,1,1,0.523809524,0.476190476,0,0.904761905,0.976190476,3.951143018,0,19,1,3
0x19F8f2B0915Daa12a3f5C9CF01dF9E24D53794F7,Ethereum,2,42,0,0x,0x1,1,1,1,0.595238095,0.404761905,0,0.928571429,0.976190476,3.996384316,10,6,1,2
0x19aa5fe80d33a56d56c78e82ea5e50e5d80b4dff,Ethereum,2,42,0,0x,0x1,0,1,1,0.547619048,0.452380952,0,0.904761905,0.976190476,3.77626259,0,18,1,2
0x1da5821544e25c636c1417ba96ade4cf6d2f9b5a,Ethereum,2,42,0,0x,0x1,0,1,1,0.595238095,0.404761905,0,0.976190476,0.976190476,3.909825458,0,16,1,2
0x21B8d56BDA776bbE68655A16895afd96F5534feD,Ethereum,2,42,0,0x,0x2,1,1,1,0.595238095,0.404761905,0,0.976190476,0.976190476,4.111973673,8,8,1,2
0x2f389ce8bd8ff92de3402ffce4691d17fc4f6535,Ethereum,2,42,0,0x,0x2,0,1,1,0.571428571,0.428571429,0,0.952380952,0.976190476,3.828255888,0,17,1,2
0x308ed4b7b49797e1a98d3818bff6fe5385410370,Ethereum,2,42,0,0x,0x3,0,1,1,0.69047619,0.30952381,0,0.904761905,0.976190476,3.769961102,0,12,1,2
0x35fB6f6DB4fb05e6A4cE86f2C93691425626d4b1,Ethereum,2,42,0,0x,0x3,1,1,1,0.619047619,0.380952381,0,0.952380952,0.976190476,4.031335055,6,9,1,0
0x39D908dac893CBCB53Cc86e0ECc369aA4DeF1A29,Ethereum,2,42,0,0x,0x3,1,1,1,0.5,0.5,0,0.928571429,0.976190476,4.109595923,12,8,1,0
0x3AD9dB589d201A710Ed237c829c7860Ba86510Fc,Ethereum,2,42,0,0x,0x3,1,1,1,0.642857143,0.357142857,0,0.880952381,0.976190476,4.00805634,7,7,1,0
0x3Cffd56B47B7b41c56258D9C7731ABaDc360E073,Ethereum,2,42,0,0x,0x3,1,1,1,0.595238095,0.404761905,0,0.928571429,0.976190476,4.186860507,9,7,1,2
0x3cbded43efdaf0fc77b9c55f6fc9988fcc9b757d,Ethereum,2,42,0,0x,0x3,0,1,1,0.452380952,0.547619048,0,0.952380952,0.976190476,3.665428732,0,22,1,2
0x3e37627dEAA754090fBFbb8bd226c1CE66D255e9,Ethereum,2,42,0,0x,0x3,1,1,1,0.571428571,0.428571429,0,0.928571429,0.976190476,4.272804327,8,9,1,2
0x43fa21d92141BA9db43052492E0DeEE5aa5f0A93,Ethereum,2,42,0,0x,0x4,1,1,1,0.595238095,0.404761905,0,0.904761905,0.976190476,3.921497482,7,9,1,2
0x48549a34ae37b12f6a30566245176994e17c6b4a,Ethereum,2,42,0,0x,0x4,0,1,1,0.738095238,0.261904762,0,0.952380952,0.976190476,3.799606637,0,10,1,2
0x4f47bc496083c727c5fbe3ce9cdf2b0f6496270c,Ethereum,2,42,0,0x,0x4,0,1,1,0.595238095,0.404761905,0,0.904761905,0.976190476,3.71304778,0,16,1,0
0x502371699497d08D5339c870851898D6D72521Dd,Ethereum,2,42,0,0x,0x5,1,1,1,0.80952381,0.19047619,0,0.904761905,0.976190476,3.642699721,4,3,1,2
0x530a64c0ce595026a4a556b703644228179e2d57,Ethereum,2,42,0,0x,0x5,0,1,1,0.761904762,0.238095238,0,0.880952381,0.976190476,3.758289078,0,9,1,2
0x53b6936513e738f44FB50d2b9476730C0Ab3Bfc1,Ethereum,2,42,0,0x,0x5,1,1,1,0.666666667,0.333333333,0,0.904761905,0.976190476,4.076026649,5,8,1,2
0x5512d943ed1f7c8a43f3435c85f7ab68b30121b0,Ethereum,2,42,0,0x,0x5,0,1,1,0.666666667,0.333333333,0,0.928571429,0.976190476,3.930791756,0,13,1,2
0x5A14E72060c11313E38738009254a90968F58f51,Ethereum,2,42,0,0x,0x5,1,1,1,0.80952381,0.19047619,0,0.857142857,0.976190476,3.823881638,4,3,1,2
0x5a7a51bfb49f190e5a6060a5bc6052ac14a3b59f,Ethereum,2,42,0,0x,0x5,0,1,1,0.595238095,0.404761905,0,0.880952381,0.976190476,3.638775982,0,16,1,0
0x5f48c2a71b2cc96e3f0ccae4e39318ff0dc375b2,Ethereum,2,42,0,0x,0x5,0,1,1,0.547619048,0.452380952,0,0.928571429,0.976190476,3.921497482,0,18,1,2
0x67d40EE1A85bf4a4Bb7Ffae16De985e8427B6b45,Ethereum,2,42,0,0x,0x6,1,1,1,0.547619048,0.452380952,0,0.952380952,0.976190476,4.150913483,7,11,1,2
0x6be0ae71e6c41f2f9d0d1a3b8d0f75e6f6a0b46e,Ethereum,2,42,0,0x,0x6,0,1,1,0.523809524,0.476190476,0,0.880952381,0.976190476,3.824496674,0,19,1,0
0x6f1ca141a28907f78ebaa64fb83a9088b02a8352,Ethereum,2,42,0,0x,0x6,0,1,1,0.642857143,0.357142857,0,0.904761905,0.976190476,3.772338851,0,14,1,2
0x72a5843cc08275C8171E582972Aa4fDa8C397B2A,Ethereum,2,42,0,0x,0x7,1,1,1,0.666666667,0.333333333,0,0.952380952,0.976190476,3.955681794,7,6,1,2
0x797d7ae72ebddcdea2a346c1834e04d1f8df102b,Ethereum,2,42,0,0x,0x7,0,1,1,0.523809524,0.476190476,0,0.928571429,0.976190476,3.837931411,0,19,1,2
0x7Db418b5D567A4e0E8c59Ad71BE1FcE48f3E6107,Ethereum,2,42,0,0x,0x7,1,1,1,0.571428571,0.428571429,0,0.928571429,0.976190476,4.129947184,10,7,1,0
0x7F19720A857F834887FC9A7bC0a0fBe7Fc7f8102,Ethereum,2,42,0,0x,0x7,1,1,1,0.619047619,0.380952381,0,0.880952381,0.976190476,3.895394437,9,6,1,2
0x7F367cC41522cE07553e823bf3be79A889DEbe1B,Ethereum,2,42,0,0x,0x7,1,1,1,0.595238095,0.404761905,0,0.952380952,0.976190476,4.207211768,7,9,1,2
0x7FF9cFad3877F21d41Da833E2F775dB0569eE3D9,Ethereum,2,42,0,0x,0x7,1,1,1,0.571428571,0.428571429,0,0.952380952,0.976190476,4.041625614,10,7,1,2
0x83E5bC4Ffa856BB84Bb88581f5Dd62A433A25e0D,Ethereum,2,42,0,0x,0x8,1,1,1,0.571428571,0.428571429,0,0.952380952,0.976190476,4.073648899,10,7,1,2
0x8576acc5c05d6ce88f4e49bf65bdf0c62f91353c,Ethereum,2,42,0,0x,0x8,0,1,1,0.571428571,0.428571429,0,0.928571429,0.976190476,3.853527173,0,17,1,2
0x901bb9583b24d97e995513c6778dc6888ab6870e,Ethereum,2,42,0,0x,0x9,0,1,1,0.714285714,0.285714286,0,0.928571429,0.976190476,3.787934614,0,11,1,3
0x931546D9e66836AbF687d2bc64B30407bAc8C568,Ethereum,2,42,0,0x,0x9,1,1,1,0.666666667,0.333333333,0,0.928571429,0.976190476,4.043007078,6,7,1,2
0x961c5be54a2ffc17cf4cb021d863c42dacd47fc1,Ethereum,2,42,0,0x,0x9,0,1,1,0.523809524,0.476190476,0,0.952380952,0.976190476,3.840858864,0,19,1,2
0x97b1043abd9e6fc31681635166d430a458d14f9c,Ethereum,2,42,0,0x,0x9,0,1,1,0.69047619,0.30952381,0,0.928571429,0.976190476,3.833175912,0,12,1,2
0x983a81ca6FB1e441266D2FbcB7D8E530AC2E05A2,Ethereum,2,42,0,0x,0x9,1,1,1,0.571428571,0.428571429,0,0.928571429,0.976190476,4.272804327,11,6,1,2
0x9c2bc757b66f24d60f016b6237f8cdd414a879fa,Ethereum,2,42,0,0x,0x9,0,1,1,0.619047619,0.380952381,0,0.928571429,0.976190476,3.865199197,0,15,1,2
0x9f4cda013e354b8fc285bf4b9a60460cee7f7ea9,Ethereum,2,42,0,0x,0x9,0,1,1,0.547619048,0.452380952,0,0.904761905,0.976190476,3.939470994,0,18,1,2
0xE950DC316b836e4EeFb8308bf32Bf7C72a1358FF,Ethereum,2,42,0,0x,0xE,1,1,1,0.571428571,0.428571429,0,0.928571429,0.976190476,4.157214971,9,8,1,2
0xEFE301d259F525cA1ba74A7977b80D5b060B3ccA,Ethereum,2,42,0,0x,0xE,1,1,1,0.571428571,0.428571429,0,0.880952381,0.976190476,4.109595923,9,8,1,2
0xF7B31119c2682c88d88D455dBb9d5932c65Cf1bE,Ethereum,2,42,0,0x,0xF,1,1,1,0.619047619,0.380952381,0,0.976190476,0.976190476,4.091622411,6,9,1,3
0xa0e1c89Ef1a489c9C7dE96311eD5Ce5D32c20E4B,Ethereum,2,42,0,0x,0xa,1,1,1,0.547619048,0.452380952,0,0.928571429,0.976190476,4.177566232,8,10,1,2
0xa7e5d5a720f06526557c513402f2e6b5fa20b008,Ethereum,2,42,0,0x,0xa,0,1,1,0.69047619,0.30952381,0,0.833333333,0.976190476,3.632027913,0,12,1,2
0xb6f5ec1a0a9cd1526536d3f0426c429529471f40,Ethereum,2,42,0,0x,0xb,0,1,1,0.69047619,0.30952381,0,0.904761905,0.976190476,3.844232899,0,12,1,0
0xc2a3829F459B3Edd87791c74cD45402BA0a20Be3,Ethereum,2,42,0,0x,0xc,1,1,1,0.619047619,0.380952381,0,0.904761905,0.976190476,4.064354625,7,8,1,2
0xc455f7fd3e0e12afd51fba5c106909934d8a0e4a,Ethereum,2,42,0,0x,0xc,0,1,1,0.571428571,0.428571429,0,0.880952381,0.976190476,3.883172709,0,17,1,2
0xd0975b32cea532eadddfc9c60481976e39db3472,Ethereum,2,42,0,0x,0xd,0,1,1,0.595238095,0.404761905,0,0.928571429,0.976190476,3.930791756,0,16,1,3
0xd5ED34b52AC4ab84d8FA8A231a3218bbF01Ed510,Ethereum,2,42,0,0x,0xd,1,1,1,0.547619048,0.452380952,0,0.928571429,0.976190476,3.885550458,9,9,1,2
0xd882cfc20f52f2599d84b8e8d58c7fb62cfe344b,Ethereum,2,42,0,0x,0xd,0,1,1,0.571428571,0.428571429,0,0.952380952,0.976190476,3.684017281,0,17,1,2
0xdcbEfFBECcE100cCE9E4b153C4e15cB885643193,Ethereum,2,42,0,0x,0xd,1,1,1,0.5,0.5,0,0.928571429,0.976190476,3.978410804,11,9,1,2
0xe1d865c3d669dcc8c57c8d023140cb204e672ee4,Ethereum,2,42,0,0x,0xe,0,1,1,0.619047619,0.380952381,0,0.904761905,0.976190476,3.731021292,0,15,1,2
0xe7aa314c77f4233c18c6cc84384a9247c0cf367b,Ethereum,2,42,0,0x,0xe,0,1,1,0.642857143,0.357142857,0,0.952380952,0.976190476,3.630646449,0,14,1,2
0xed6e0a7e4ac94d976eebfb82ccf777a3c6bad921,Ethereum,2,42,0,0x,0xe,0,1,1,0.476190476,0.523809524,0,0.952380952,0.976190476,3.8152024,0,21,1,3
0xf3701f445b6bdafedbca97d1e477357839e4120d,Ethereum,2,42,0,0x,0xf,0,1,1,0.595238095,0.404761905,0,0.928571429,0.976190476,3.912818245,0,16,1,2
LNf2JDiuunBz7GMDKFYHN4rq5meXWxiwfb,Litecoin,3,34,L,LN,LNf,1,1,1,0.117647059,0.882352941,0,1,0.352941176,4.793345194,4,4,22,2
LNwgtMxcKUQ51dw7bQL1yPQjBVZh6QEqsd,Litecoin,3,34,L,LN,LNw,1,1,1,0.147058824,0.852941176,0,1,0.323529412,4.616874606,2,4,23,0
LQAhYwwK5AR1JQiQPr7vu8Pu4b6qcxxvNB,Litecoin,3,34,L,LQ,LQA,1,1,1,0.176470588,0.823529412,0,1,0.323529412,4.594672032,3,2,23,2
LWnbjLYUfqeokfbWM4FcU7uk2FP2DSxuWS,Litecoin,3,34,L,LW,LWn,1,1,1,0.117647059,0.882352941,0,1,0.382352941,4.418201444,3,6,21,0
LaYUy1DGfVSuSF5KbPhbLrm8kRotqiwUJn,Litecoin,3,34,L,La,LaY,1,1,1,0.088235294,0.911764706,0,1,0.264705882,4.852168724,2,4,25,0
LaizKtS5DUhPuP1nTQcc83MS7HwK6vk85z,Litecoin,3,34,L,La,Lai,1,1,1,0.235294118,0.764705882,0,1,0.352941176,4.675698135,1,3,22,2
LeKvNdNEzgQkzVVnRdV3fAu2DSF1nLsNw6,Litecoin,3,34,L,Le,LeK,1,1,1,0.117647059,0.882352941,0,1,0.352941176,4.572469459,4,4,22,2
Leo3j36nn1JcsUQruytQhFUdCdCH5YHMR3,Litecoin,3,34,L,Le,Leo,1,1,1,0.176470588,0.823529412,0,1,0.382352941,4.594672032,3,4,21,2
LgwmgYnraU2uBWHVFUDgAmFCPYj5Yw8C9L,Litecoin,3,34,L,Lg,Lgw,1,1,1,0.117647059,0.882352941,0,1,0.352941176,4.4548224,7,1,22,0
M8yFL6SFC6TreATegTyuSYkDfDRbisdpT3,Litecoin,3,34,M,M8,M8y,1,1,1,0.117647059,0.882352941,0,1,0.441176471,4.499227547,6,5,19,0
TBHTJqAy4DhHhmT3dNceJYNRz4SdLofLre,TRON,4,34,T,TB,TBH,1,1,1,0.088235294,0.911764706,0,1,0.352941176,4.477024974,3,6,22,0
TFdTr9C3BqQrzKBXqSxJfAZFTh8UwBAfSg,TRON,4,34,T,TF,TFd,1,1,1,0.088235294,0.911764706,0,1,0.411764706,4.4548224,8,3,20,0
TMStbg5fgb4uTV7fK1gEYF9hKAzP3siPsG,TRON,4,34,T,TM,TMS,1,1,1,0.176470588,0.823529412,0,1,0.382352941,4.594672032,3,4,21,0
TNmRfnSUXZoWWzxcDDbf95eGQYXt1mJDt8,TRON,4,34,T,TN,TNm,1,1,1,0.117647059,0.882352941,0,1,0.352941176,4.653495562,3,5,22,2
TRBACioxdrdsYEZHvJWiUDZcMdBPpEe5Ub,TRON,4,34,T,TR,TRB,1,1,1,0.029411765,0.970588235,0,1,0.411764706,4.653495562,7,6,20,0
TTKnV2S1295UrPr7N67Tp9ykNL7xX2Z4Uj,TRON,4,34,T,TT,TTK,1,1,1,0.352941176,0.647058824,0,1,0.352941176,4.432619826,0,0,22,2
TTUDyVhhpCC1xJoPmWzdjLAzeoPwbSABdr,TRON,4,34,T,TT,TTU,1,1,1,0.029411765,0.970588235,0,1,0.323529412,4.616874606,6,4,23,2
TU4tDFRvcKhAZ1jdihojmBWZqvJhQCnJ4F,TRON,4,34,T,TU,TU4,1,1,1,0.088235294,0.911764706,0,1,0.323529412,4.594672032,6,2,23,0
0x175d44451403Edf28469dF03A9280c1197ADb92c,Tether,5,42,0,0x,0x1,1,1,1,0.69047619,0.30952381,0,0.904761905,0.976190476,4.03233134,5,7,1,3
0x19aa5fe80d33a56d56c78e82ea5e50e5d80b4dff,Tether,5,42,0,0x,0x1,0,1,1,0.547619048,0.452380952,0,0.904761905,0.976190476,3.77626259,0,18,1,2
0x2f389ce8bd8ff92de3402ffce4691d17fc4f6535,Tether,5,42,0,0x,0x2,0,1,1,0.571428571,0.428571429,0,0.952380952,0.976190476,3.828255888,0,17,1,2
0x38735f03b30FbC022DdD06ABED01F0Ca823C6a94,Tether,5,42,0,0x,0x3,1,1,1,0.571428571,0.428571429,0,0.833333333,0.976190476,4.070274865,11,6,1,2
0x983a81ca6FB1e441266D2FbcB7D8E530AC2E05A2,Tether,5,42,0,0x,0x9,1,1,1,0.571428571,0.428571429,0,0.928571429,0.976190476,4.272804327,11,6,1,2
0xb6f5ec1a0a9cd1526536d3f0426c429529471f40,Tether,5,42,0,0x,0xb,0,1,1,0.69047619,0.30952381,0,0.904761905,0.976190476,3.844232899,0,12,1,0
0xfac583c0cf07ea434052c49115a4682172ab6b4f,Tether,5,42,0,0x,0xf,0,1,1,0.642857143,0.357142857,0,0.904761905,0.976190476,3.853527173,0,14,1,2
0xfec8a60023265364d066a1212fde3930f6ae8da7,Tether,5,42,0,0x,0xf,0,1,1,0.642857143,0.357142857,0,0.880952381,0.976190476,3.740315566,0,14,1,2
16iWn2J1McqjToYLHSsAyS6En3QA8YQ91H,Tether,5,34,1,16,16i,1,1,1,0.264705882,0.735294118,0,1,0.382352941,4.535848503,3,1,21,0
1CF46Rfbp97absrs7zb7dFfZS6qBXUm9EP,Tether,5,34,1,1C,1CF,1,1,1,0.264705882,0.735294118,0,1,0.617647059,4.513645929,5,7,13,0
1Df883c96LVauVsx9FEgnsourD8DELwCUQ,Tether,5,34,1,1D,1Df,1,1,1,0.235294118,0.764705882,0,1,0.529411765,4.4548224,7,3,16,2
1KUUJPkyDhamZXgpsyXqNGc3x1QPXtdhgz,Tether,5,34,1,1K,1KU,1,1,1,0.088235294,0.911764706,0,1,0.205882353,4.594672032,1,3,27,2
1LrxsRd7zNuxPJcL5rttnoeJFy1y4AffYY,Tether,5,34,1,1L,1Lr,1,1,1,0.147058824,0.852941176,0,1,0.352941176,4.558051077,2,5,22,2
3E6ZCKRrsdPc35chA9Eftp1h3DLW18NFNV,Tether,5,34,3,3E,3.00E+06,1,1,1,0.264705882,0.735294118,0,1,0.558823529,4.653495562,6,4,15,0
3LtcaPbCj87CwJHnRX3vh7c2y9RZQqeSy8,Tether,5,34,3,3L,3Lt,1,1,1,0.235294118,0.764705882,0,1,0.441176471,4.675698135,2,5,19,0
TC4VsFHJdZ66BdwobZxkudVZBVmQZgCP65,Tether,5,34,T,TC,TC4,1,1,1,0.147058824,0.852941176,0,1,0.411764706,4.314972768,5,4,20,2
TDdbRFoBTEmE3qiR69Y6rKRSG1hoF65QaE,Tether,5,34,T,TD,TDd,1,1,1,0.205882353,0.794117647,0,1,0.5,4.491443356,7,3,17,0
TDprk9jeYPVm6khkBp1u7fwuyJcEJFrPWD,Tether,5,34,T,TD,TDp,1,1,1,0.117647059,0.882352941,0,1,0.352941176,4.594672032,5,3,22,0
TDwN1Eq62bqvVhfGAjdRRJjE46jsi5KNMV,Tether,5,34,T,TD,TDw,1,1,1,0.176470588,0.823529412,0,1,0.382352941,4.594672032,4,3,21,2
TEAqwfMhXLaomXhZ8KeMhx3njGmQEDnsUR,Tether,5,34,T,TE,TEA,1,1,1,0.058823529,0.941176471,0,1,0.264705882,4.653495562,4,3,25,0
TEFph7dZoUN5233cGEzF6XFwRpjPF8fQDS,Tether,5,34,T,TE,TEF,1,1,1,0.205882353,0.794117647,0,1,0.5,4.675698135,7,3,17,2
TFFvv7NAWmbcVfA7QN81mMvUC25TWj1WJx,Tether,5,34,T,TF,TFF,1,1,1,0.205882353,0.794117647,0,1,0.441176471,4.395998871,5,3,19,2
TGJVc32ig2u8tQsYMLE7KXHT5NDQroaVNU,Tether,5,34,T,TG,TGJ,1,1,1,0.176470588,0.823529412,0,1,0.294117647,4.793345194,2,2,24,0
TGUPpmW2bAnMCLe5ih2CFisfCHk4gTFDsx,Tether,5,34,T,TG,TGU,1,1,1,0.117647059,0.882352941,0,1,0.411764706,4.653495562,7,3,20,0
TH96tFMn8KGiYSLiwcV3E2UiaJc8jmcbz3,Tether,5,34,T,TH,TH9,1,1,1,0.205882353,0.794117647,0,1,0.411764706,4.690116518,2,5,20,0
THh5woR8qfmDsNknQ3agPYzQSiRtMnKsTh,Tether,5,34,T,TH,THh,1,1,1,0.088235294,0.911764706,0,1,0.176470588,4.734521665,1,2,28,0
