address,Currency,label,addr_length,prefix_1,prefix_2,prefix_3,has_upper,has_lower,has_digit,digit_ratio,letter_ratio,non_alnum_ratio,base58_ratio,hex_ratio,charset_entropy,char_count_A_to_F,char_count_a_to_f,char_count_rest,max_repeated_char
bc1q4yzd2rjmshm8ucrwy6dzj5rna20j0zlf8hf8vz,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.928571429,0.452380952,4.48125403,0,8,23,0
bc1q5jqgm7nvrhaw2rh2vk0dk8e4gg5g373g0vz07r,Bitcoin,6,42,b,bc,bc1,0,1,1,0.357142857,0.642857143,0,0.928571429,0.476190476,4.377336697,0,5,22,2
bc1q5zd0cwzd09k9r8xfk68sn5ytqp8f5aae80yfsm,Bitcoin,6,42,b,bc,bc1,0,1,1,0.333333333,0.666666667,0,0.928571429,0.595238095,4.433634982,0,11,17,2
bc1q68uswkjvu7nj7mhrvfzkx7cm6u5s9puvpm5dc2,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,1,0.404761905,4.463280518,0,6,25,0
bc1q6rzzf4erht8v7kgh5mfnwcrvzxchxt5glpsuls,Bitcoin,6,42,b,bc,bc1,0,1,1,0.166666667,0.833333333,0,0.952380952,0.333333333,4.558518613,0,7,28,2
bc1q6w463k7mhsgguwgqtcratm4vm42rncwhvvkeck,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,1,0.380952381,4.284476351,0,7,26,2
bc1q6yz2q723helcd7rz7xltw5nu77vn649zczklc3,Bitcoin,6,42,b,bc,bc1,0,1,1,0.357142857,0.642857143,0,0.928571429,0.523809524,4.383638185,0,7,20,2
bc1q7d46dvuv56kn4mm0jz3yep6xj74kxcpydt5te4,Bitcoin,6,42,b,bc,bc1,0,1,1,0.333333333,0.666666667,0,0.976190476,0.523809524,4.403989446,0,8,20,2
bc1q7hhdygx05kyfyzjku2u7lywvx5pgyng6a0nefp,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.928571429,0.380952381,4.526495328,0,7,26,2
bc1q7qsruzjsed9sy6taqz2m5rvljsmleg2xl7dz5r,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.928571429,0.380952381,4.41566147,0,7,26,0
bc1q7xfqqw9htr88t7vafg80p4qrlpjfyaps452x5g,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.952380952,0.476190476,4.48125403,0,7,22,2
bc1q86tl9255vg5wldamfymaaz36uqxzm30gs7fhkljvzdlt9t38s3lqgdwdfq,Bitcoin,6,62,b,bc,bc1,0,1,1,0.274193548,0.725806452,0,0.903225806,0.467741935,4.649456746,0,12,33,2
bc1q8ew45w2agdffrnwp6adt2gqrc9n4mkev9ns29c,Bitcoin,6,42,b,bc,bc1,0,1,1,0.285714286,0.714285714,0,1,0.571428571,4.445307006,0,12,18,2
bc1q8p5r6wdx7leuekulnlglapy2wlwxgukpe76mys,Bitcoin,6,42,b,bc,bc1,0,1,1,0.19047619,0.80952381,0,0.880952381,0.357142857,4.377336697,0,7,27,0
bc1q8pw85s83mdx2f3rfu64mmfd9wexqu2y856arwp,Bitcoin,6,42,b,bc,bc1,0,1,1,0.357142857,0.642857143,0,1,0.571428571,4.386015935,0,9,18,2
bc1q8q7z3kt37z6jalv5ujung5lem6pzlk9r3kt66k,Bitcoin,6,42,b,bc,bc1,0,1,1,0.333333333,0.666666667,0,0.928571429,0.428571429,4.386015935,0,4,24,2
bc1q90zrdysy4flyacw7hsury3ajs9yzwtwp6guqpypx94w0d3p58hysvz6pde,Bitcoin,6,62,b,bc,bc1,0,1,1,0.241935484,0.758064516,0,0.951612903,0.403225806,4.639264255,0,10,37,0
bc1q97eg4k2juepa3smpac4pnfjsnyws696c290cxq,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.976190476,0.547619048,4.48125403,0,10,19,0
bc1q9lvynkfpaw330uhqmunzdz6gmafsvapv7y3zty,Bitcoin,6,42,b,bc,bc1,0,1,1,0.19047619,0.80952381,0,0.952380952,0.380952381,4.540545101,0,8,26,2
bc1q9ua9ypl4dhj0zut5kzasj5c2kxclhh8v2k9djd,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.928571429,0.476190476,4.427333494,0,9,22,2
bc1q9ws2gcq7uumm4mk3l9xezwve7w5tmcs5js5cup,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.976190476,0.428571429,4.368042423,0,7,24,2
bc1qa2xr7dmz5lztplp9yfp7k382nf4ma8gwrl7zgg,Bitcoin,6,42,b,bc,bc1,0,1,1,0.285714286,0.714285714,0,0.928571429,0.452380952,4.540545101,0,7,23,2
bc1qa4jp7udkn2ycecz8289jfs3vpnqdwf4483d3qe,Bitcoin,6,42,b,bc,bc1,0,1,1,0.333333333,0.666666667,0,1,0.619047619,4.427333494,0,12,16,2
bc1qagp0gy58v8hqvw4p2wsphcxg067rrppp45hexr,Bitcoin,6,42,b,bc,bc1,0,1,1,0.285714286,0.714285714,0,0.952380952,0.404761905,4.254830815,0,5,25,3
bc1qakycg2zp8hydg95lc9cheumpa9yfpdeyrqqh5f,Bitcoin,6,42,b,bc,bc1,0,1,1,0.19047619,0.80952381,0,0.976190476,0.5,4.272804327,0,13,21,2
bc1qardcxz845jw83vgfvcmewhuxa0ag9gchjwmcfd,Bitcoin,6,42,b,bc,bc1,0,1,1,0.19047619,0.80952381,0,0.976190476,0.523809524,4.395310209,0,14,20,0
bc1qau9pmgc8l6rxpdwwap3fd6zprh5yp9mpe9jl0h,Bitcoin,6,42,b,bc,bc1,0,1,1,0.238095238,0.761904762,0,0.928571429,0.452380952,4.48125403,0,9,23,2
bc1qavwamr74qlzj8txy6jaxqnpym9062h090x6kz4,Bitcoin,6,42,b,bc,bc1,0,1,1,0.333333333,0.666666667,0,0.904761905,0.452380952,4.540545101,0,5,23,0
bc1qcjh0phl2yy3rxcztfthz9psuvk8trv2qe06p0k,Bitcoin,6,42,b,bc,bc1,0,1,1,0.238095238,0.761904762,0,0.904761905,0.380952381,4.492926053,0,6,26,2
bc1qcp6fr7gtyukympl6unr7uv78h3vprycwj455zx,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.976190476,0.380952381,4.570190637,0,5,26,2
bc1qdd2mumk4rxnygxyn5qhrq6pah6yjmnl3s9mef5,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.976190476,0.380952381,4.576492125,0,7,26,2
bc1qdpazd6smrkq5hmw6lupq98za2fqtgmq3azv3av,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.976190476,0.428571429,4.460902769,0,9,24,0
bc1qdt3gml5z5n50y5hm04u2yjdphefkm0fl2zdj68,Bitcoin,6,42,b,bc,bc1,0,1,1,0.333333333,0.666666667,0,0.880952381,0.523809524,4.528873077,0,8,20,0
bc1qdzgee6h4zjwvn8lyzjxgd467zxnshelqkudh7z,Bitcoin,6,42,b,bc,bc1,0,1,1,0.19047619,0.80952381,0,0.952380952,0.380952381,4.347691161,0,8,26,2
bc1qe8wclszdtshkjk7gph57crc72vpp9rylujgwa5,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.952380952,0.404761905,4.546846589,0,8,25,2
bc1qe95l438kzjcvnsm3kn8n5augf9gpctdlhsq7f7hpnkyvlr7rc7cqupapf7,Bitcoin,6,62,b,bc,bc1,0,1,1,0.241935484,0.758064516,0,0.951612903,0.451612903,4.660021618,0,13,34,0
bc1qe9lz50jq0a5pmtry0h3ekng3kjdg09vejg7355,Bitcoin,6,42,b,bc,bc1,0,1,1,0.357142857,0.642857143,0,0.880952381,0.523809524,4.41566147,0,7,20,2
bc1qec85gd576z0phflq2jm8jxlh22tckqj3yru7xs,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.928571429,0.476190476,4.653756708,0,7,22,2
bc1qedvcgh32dud85yt7fu6s7qavthlh38gtwa7rhx,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.976190476,0.5,4.48125403,0,10,21,0
bc1qetqqlgvlnzdh4eshz9q6twlpdtmvy5rfkn3lza,Bitcoin,6,42,b,bc,bc1,0,1,1,0.142857143,0.857142857,0,0.904761905,0.333333333,4.546846589,0,8,28,2
bc1qfg4gfg0y6t6xjnpmlhuwx5k0wlw6nmfzxn2psc,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.904761905,0.357142857,4.474952542,0,6,27,0
bc1qfpdycqpkl5hvxg4feuk3nhde5h8t2zd89svsg9,Bitcoin,6,42,b,bc,bc1,0,1,1,0.238095238,0.761904762,0,0.976190476,0.476190476,4.594465637,0,10,22,0
bc1qgffxa65gr579tsz55n87pal2a777ygzg69d2yz,Bitcoin,6,42,b,bc,bc1,0,1,1,0.404761905,0.595238095,0,0.976190476,0.595238095,4.270426578,0,8,17,3
bc1qh33xtpjqhgysq5xlmjzkm28uewj08885n95drr,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.952380952,0.404761905,4.624111173,0,4,25,3
bc1qh3lw22uqwrywr8lpun20q2ma528a4yqmgf3uqp,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.928571429,0.428571429,4.232101805,0,5,24,2
bc1qhe6zy9x6ar42zkec3lhkms5m7hh3svtc88qhf6,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.976190476,0.5,4.508521816,0,8,21,2
bc1qhsp4kffl5pmsae43st9jufagu6uy7lsa6mslla,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.904761905,0.452380952,4.318045626,0,10,23,2
bc1qhvzl5w99m458nm7sc6hwf5qfhxndw28sgtatk8,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.976190476,0.476190476,4.558518613,0,7,22,2
bc1qj2ffj6pepc80sfqpx2k2pd3q278q72dpqv2ens,Bitcoin,6,42,b,bc,bc1,0,1,1,0.333333333,0.666666667,0,0.976190476,0.571428571,4.023652102,0,10,18,2
bc1qj6j6p0jdefl6pvdzx3kx8245yy5mz6q4luhzes,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.928571429,0.476190476,4.546846589,0,7,22,2
bc1qjwr3rgww7a8ut7a4x8jqh3vswcue3xvp6dm7qe,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,1,0.452380952,4.433634982,0,8,23,2
bc1qkfqh5p2qsakseg5gnwen6zh5xf3elmku2xaup29mw3l0wnncy3es880dss,Bitcoin,6,62,b,bc,bc1,0,1,1,0.258064516,0.741935484,0,0.935483871,0.451612903,4.661632351,0,12,34,2
bc1ql526s72gycmvq7hek6j3tuwwmcpv4rgs0auxu7,Bitcoin,6,42,b,bc,bc1,0,1,1,0.285714286,0.714285714,0,0.952380952,0.428571429,4.67173022,0,6,24,2
bc1ql7dlyh8xz6tpqk92vztrhqh88dmjvcwrmsemrm,Bitcoin,6,42,b,bc,bc1,0,1,1,0.19047619,0.80952381,0,0.952380952,0.333333333,4.463280518,0,6,28,2
bc1ql7rnd70aejdxt3f9fzdlfazjlc9hvdmut8ad8s,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.904761905,0.571428571,4.442929257,0,15,18,0
bc1qlfpg2xn39u580cmwq6rymt8jdhcmj8520jhgh0,Bitcoin,6,42,b,bc,bc1,0,1,1,0.333333333,0.666666667,0,0.904761905,0.476190476,4.522571589,0,6,22,0
bc1qlhh94040d8nxkstf4l7720q72f2vntxxl96m4d,Bitcoin,6,42,b,bc,bc1,0,1,1,0.428571429,0.571428571,0,0.857142857,0.571428571,4.302449863,0,6,18,2
bc1qllmlvy5u038yvwywu803p53g8udcm8w7k4qxu9,Bitcoin,6,42,b,bc,bc1,0,1,1,0.357142857,0.642857143,0,0.880952381,0.452380952,4.272804327,0,4,23,2
bc1qmwznjzlhrj3fney3elxkwdpwa72u7eq0ge76dt,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.928571429,0.452380952,4.642084685,0,10,23,0
bc1qmzmx8res2fgzd2wttyvf2ajqqqtcnxxrgkqc2t,Bitcoin,6,42,b,bc,bc1,0,1,1,0.142857143,0.857142857,0,1,0.357142857,4.270426578,0,9,27,3
bc1qn6segn8km4nfdp9vueu6msfjsaxaqgun9h60n9,Bitcoin,6,42,b,bc,bc1,0,1,1,0.238095238,0.761904762,0,0.976190476,0.452380952,4.377336697,0,9,23,0
bc1qnykkrlk67f9kdqvzyw2ndu3xmef5z2e52886yl,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.952380952,0.5,4.499227542,0,8,21,2
bc1qpaly5nm7pfka9v92d6qvl4fc2l9xzee8a6ys3s,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.928571429,0.571428571,4.576492125,0,11,18,2
bc1qptrvdk8uv8shd734tyhyzatrvmlq9l0v6r0dc2,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.904761905,0.428571429,4.528873077,0,7,24,0
bc1qq7p0es3dv5hcynjjf40f2xjjr6qp5py47d2f6n847vduuq9gvnyq7y9ecd,Bitcoin,6,62,b,bc,bc1,0,1,1,0.322580645,0.677419355,0,0.967741935,0.532258065,4.564858157,0,13,29,2
bc1qqf8kcc9m57xjqcvsvuf989nnl48ve6d2s24cx3,Bitcoin,6,42,b,bc,bc1,0,1,1,0.357142857,0.642857143,0,0.976190476,0.595238095,4.377336697,0,10,17,2
bc1qr2tgu4almsw9ajqfwz93qw0xc8w2g72xpyzqvn,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.952380952,0.404761905,4.612439149,0,6,25,0
bc1qr4fd3glpnthkefcylhnxk4gp47jsd0523ue7qj,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.928571429,0.476190476,4.612439149,0,9,22,0
bc1qrc2gchg2fmxua5u7twu4luv5p9twmny4jjmg9x,Bitcoin,6,42,b,bc,bc1,0,1,1,0.238095238,0.761904762,0,0.976190476,0.380952381,4.48125403,0,6,26,2
bc1qrskwdw9unhlkt87ltcqq2d5pn9s6w2f35gz3z6,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.952380952,0.452380952,4.546846589,0,6,23,2
bc1qs9u6j78e3utj08mwvqkkmqm9de5xk3g4yh8qtq,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.976190476,0.428571429,4.490548304,0,5,24,2
bc1qsmqpalp3gtgkltag4x3ygevmhh9y2hzk73t2ug,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.952380952,0.333333333,4.395310209,0,5,28,2
bc1qsmv6lkrw65l30yazdqpdjjtwzpvk9f8gfh0cy7,Bitcoin,6,42,b,bc,bc1,0,1,1,0.238095238,0.761904762,0,0.904761905,0.428571429,4.725650756,0,8,24,2
bc1qsxf77cvwcd6jv6j8d8j3uhh4g0xqw4meswmwuc,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.976190476,0.476190476,4.326724863,0,9,22,2
bc1qtdupwe722vcc5e0vh94cgwfs0ep4gzwyfsf75q,Bitcoin,6,42,b,bc,bc1,0,1,1,0.285714286,0.714285714,0,0.952380952,0.571428571,4.386015935,0,12,18,2
bc1qte9ret332gwrk6e7vqc87d807npzvdj5savg4h,Bitcoin,6,42,b,bc,bc1,0,1,1,0.333333333,0.666666667,0,0.976190476,0.547619048,4.67173022,0,9,19,2
bc1qtnr3t28ltzgsuvr9j6ruqaat6fz773mm8wr02l,Bitcoin,6,42,b,bc,bc1,0,1,1,0.30952381,0.69047619,0,0.928571429,0.428571429,4.487555518,0,5,24,2
bc1qtrh9z4ls2s2mflyhc5y0mtxt0y30n87c97z4qp,Bitcoin,6,42,b,bc,bc1,0,1,1,0.357142857,0.642857143,0,0.880952381,0.476190476,4.463280518,0,5,22,0
bc1qtrrfhr0f3ufsrjxfv8a7p3yuqj0spe4cm6vaws,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.952380952,0.452380952,4.469582006,0,10,23,2
bc1qtsl3ufenrv3zgrgm9z8xarcx22x8mfztuartyn,Bitcoin,6,42,b,bc,bc1,0,1,1,0.19047619,0.80952381,0,0.976190476,0.380952381,4.386015935,0,8,26,2
bc1qtywfzxx6snut2mdrum8dyr5nnd5qhqd29wmvqt,Bitcoin,6,42,b,bc,bc1,0,1,1,0.19047619,0.80952381,0,1,0.357142857,4.338396887,0,7,27,2
bc1qu3e9sq8cem759umc3pywlsly3rr2qvjlxfnn9l,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.904761905,0.428571429,4.41566147,0,7,24,2
bc1qu5vngdtcx8nc9d68pq8nv7pzcjrswsy87s66gk,Bitcoin,6,42,b,bc,bc1,0,1,1,0.285714286,0.714285714,0,1,0.452380952,4.386015935,0,7,23,2
bc1qup656lpfqfckhl580kwf62thmn5azmj2pal0sz,Bitcoin,6,42,b,bc,bc1,0,1,1,0.285714286,0.714285714,0,0.880952381,0.476190476,4.397687958,0,8,22,0
bc1quyc6j8ca84q9gjej5jjd2n8hra0vfu0j60fefs57p6e5rerkq07q0l5u3w,Bitcoin,6,62,b,bc,bc1,0,1,1,0.35483871,0.64516129,0,0.903225806,0.580645161,4.605023077,0,14,26,2
bc1qv4krhj2qmpd9qz9xj9nhvj99fq8s9xsw05d485,Bitcoin,6,42,b,bc,bc1,0,1,1,0.357142857,0.642857143,0,0.976190476,0.476190476,4.338396887,0,5,22,2
bc1qv7k70u2zynvem59u88ctdlaw7hc735d8xep9rq,Bitcoin,6,42,b,bc,bc1,0,1,1,0.357142857,0.642857143,0,0.952380952,0.571428571,4.642084685,0,9,18,2
bc1qvhnfknw852ephxyc5hm4q520zmvf9maphetc9z,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.976190476,0.476190476,4.433634982,0,9,22,0
bc1qvlzfn6kmezv44d8kw0p5jsmxe6wchv3zc7gsxs,Bitcoin,6,42,b,bc,bc1,0,1,1,0.238095238,0.761904762,0,0.952380952,0.428571429,4.606137661,0,8,24,2
bc1qvxlwpgcw260sc97a0u6dm0cjxv027clhd67fvx,Bitcoin,6,42,b,bc,bc1,0,1,1,0.333333333,0.666666667,0,0.857142857,0.571428571,4.282098602,0,10,18,0
bc1qw4cxpe6sxa5dg6sdwxjph959cw6yztrzl4r54s,Bitcoin,6,42,b,bc,bc1,0,1,1,0.285714286,0.714285714,0,0.976190476,0.476190476,4.361740934,0,8,22,0
bc1qw7vfgv3r5vnehafl0y95sclg3uqsj87wxs9ad628yjjcq33cwessr6ndyw,Bitcoin,6,62,b,bc,bc1,0,1,1,0.274193548,0.725806452,0,0.951612903,0.483870968,4.653725496,0,13,32,2
bc1qw8evftpgc8wsmkemd8yl5fg2husza5z802xaym,Bitcoin,6,42,b,bc,bc1,0,1,1,0.238095238,0.761904762,0,0.952380952,0.476190476,4.564820101,0,10,22,0
bc1qwa6zu6qhl6wqnlxp642vcf89nptsassle25ulf,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.904761905,0.452380952,4.403989446,0,8,23,2
bc1qwtswqzvaxl6lyw3keqqzwt8z937psta3wg9sjy,Bitcoin,6,42,b,bc,bc1,0,1,1,0.214285714,0.785714286,0,0.952380952,0.333333333,4.282098602,0,5,28,2
bc1qwyye7frjufeth0pecvaf3hz67lakt028dezv3p,Bitcoin,6,42,b,bc,bc1,0,1,1,0.238095238,0.761904762,0,0.928571429,0.547619048,4.564820101,0,13,19,2
bc1qwz0l2ceddckwdy5rh6zyrm3x4ha6gn5f2da5zg,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.952380952,0.547619048,4.48125403,0,12,19,2
bc1qx3e2axj3wsfn0ndtvlwmkghmmgm4583nqg8ngk,Bitcoin,6,42,b,bc,bc1,0,1,1,0.238095238,0.761904762,0,0.952380952,0.380952381,4.469582006,0,6,26,2
bc1qx9upga7f09tsetqf78wa3qrmcjar58mkwz6ng6,Bitcoin,6,42,b,bc,bc1,0,1,1,0.285714286,0.714285714,0,0.976190476,0.5,4.642084685,0,9,21,0
bc1qxp3sxw4q2rw3u9pd2k7udhp4eagc77jqcezv4q,Bitcoin,6,42,b,bc,bc1,0,1,1,0.285714286,0.714285714,0,1,0.5,4.41566147,0,9,21,2
bc1qyqvyupkpl6tm60zdecef925y220ssjuagpxsm0,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.904761905,0.452380952,4.540545101,0,8,23,2
bc1qzcg8y0utezp7zkp2cmqppd3x80l4gpqzew25wy,Bitcoin,6,42,b,bc,bc1,0,1,1,0.261904762,0.738095238,0,0.928571429,0.428571429,4.365664673,0,7,24,2
bc1qzqqdvukupr0qr5uckn2zjn40mkflnxu8fuuqdp,Bitcoin,6,42,b,bc,bc1,0,1,1,0.166666667,0.833333333,0,0.928571429,0.333333333,4.186860507,0,7,28,2
49HqitRzdnhYjgTEAhgGpCfsjdTeMbUTU6cyR4JV1R7k2Eej9rGT8JpFiYDa4tZM6RZiFrHmMzgSrhHEqpDYKBe5B2ufNsL,Monero,7,95,4,49,49H,1,1,1,0.136842105,0.863157895,0,1,0.357894737,5.463975082,11,10,61,0
5be5543ff73456ab9f2d207887e2af87322c651ea1a873c5b25b7ffae456c320,Monero,7,64,5,5b,5be,0,1,1,0.640625,0.359375,0,0.96875,1,3.81007847,0,23,0,2
84AwzjeFWXNEuhj8LWinXo93AqYr6wS8ZcnaBCoGhrL7EtvBMBovdhiUSV9xLhjrPA8t64hYSaMc8bHtWXoV9129EHUjU62,Monero,7,95,8,84,84A,1,1,1,0.2,0.8,0,1,0.389473684,5.269613045,11,7,58,0
86ze8c9oUftDSTxzFBhfSJYpjvw6GYkqjeEaggy3hBVL1ou2tk79DfSj5YiZ3wjDHp541tizcQ8bVCxCtVHQncuc3asa8wz,Monero,7,95,8,86,86z,1,1,1,0.189473684,0.810526316,0,1,0.421052632,5.390496661,9,13,55,2
87XWTP9tBECHXCwbyMK1KENoy4GeXkRviNzmhNc5Pvo5ExZ1QXjtRRyFeXPuHf7fNiS7KzBZNJeGweJhMbFB647171y66id,Monero,7,95,8,87,87X,1,1,1,0.189473684,0.810526316,0,1,0.4,5.242348935,10,10,57,2
884Bz8UH63aYsjVdkfWfScRYWZGGNbjFL7pztqvWNSrtYT4reFSwyvkCj9KEGUtheHhhMUj87ciTBFyzoesrMJ4L1FvSoxL,Monero,7,95,8,88,884,1,1,1,0.136842105,0.863157895,0,1,0.326315789,5.379764555,8,10,64,2
88wRZuGMuC5YQvXpKpeLFHQeZWW28XtGyZCizkqeypTaRcjzNNKVrCg7PpoEeWaj5A7wwbh5M2X9ycXrfUkbeptACsG4bVn,Monero,7,95,8,88,88w,1,1,1,0.126315789,0.873684211,0,1,0.347368421,5.398714756,8,13,62,2
8ANG5NBnApL94YAKRfCSaS7g2fjEi1DWVcFNTn3wQ5HpfsgtnusgxaXE24bbhXukTgF8esRnMsWaReRiqNbSBSbmRE5Nm5M,Monero,7,95,8,8A,8AN,1,1,1,0.147368421,0.852631579,0,1,0.410526316,5.325236335,12,13,56,2
t1MMXtBrSp1XG38Lx9cePcNUCJj5vdWfUWL,Zcash,8,35,t,t1,t1M,1,1,1,0.171428571,0.828571429,0,1,0.371428571,4.67214016,2,5,22,2
t1WSKwCDL1QYRRUrCCknEs5tDLhtGVYu9KM,Zcash,8,35,t,t1,t1W,1,1,1,0.114285714,0.885714286,0,1,0.285714286,4.514718017,6,0,25,2
t1g7wowvQ8gn2v8jrU1biyJ26sieNqNsBJy,Zcash,8,35,t,t1,t1g,1,1,1,0.228571429,0.771428571,0,1,0.314285714,4.500711588,1,2,24,0
